SAVED BY: JJ
TITLE: 
COMMENTS: 
DATE: 2/24/2020
TIME: 8:13 PM

STIMULUS, RESPONSE
5.168125E+8,  -4.859375E+0
5.173750E+8,  -4.905273E+0
5.179375E+8,  -4.841553E+0
5.185000E+8,  -4.815186E+0
5.190625E+8,  -4.764893E+0
5.196250E+8,  -4.743652E+0
5.201875E+8,  -4.691406E+0
5.207500E+8,  -4.676270E+0
5.213125E+8,  -4.627441E+0
5.218750E+8,  -4.612793E+0
5.224375E+8,  -4.667480E+0
5.230000E+8,  -4.631836E+0
5.235625E+8,  -4.558838E+0
5.241250E+8,  -4.533447E+0
5.246875E+8,  -4.467285E+0
5.252500E+8,  -4.438477E+0
5.258125E+8,  -4.413574E+0
5.263750E+8,  -4.341553E+0
5.269375E+8,  -4.345459E+0
5.275000E+8,  -4.402344E+0
5.280625E+8,  -4.279785E+0
5.286250E+8,  -4.306885E+0
5.291875E+8,  -4.215332E+0
5.297500E+8,  -4.133057E+0
5.303125E+8,  -4.150391E+0
5.308750E+8,  -4.111816E+0
5.314375E+8,  -4.129639E+0
5.320000E+8,  -4.077881E+0
5.325625E+8,  -4.080811E+0
5.331250E+8,  -4.033447E+0
5.336875E+8,  -4.098389E+0
5.342500E+8,  -4.034668E+0
5.348125E+8,  -4.071045E+0
5.353750E+8,  -4.097900E+0
5.359375E+8,  -4.063477E+0
5.365000E+8,  -4.121582E+0
5.370625E+8,  -4.067871E+0
5.376250E+8,  -3.949585E+0
5.381875E+8,  -4.030029E+0
5.387500E+8,  -4.004395E+0
5.393125E+8,  -3.963379E+0
5.398750E+8,  -3.978516E+0
5.404375E+8,  -4.009766E+0
5.410000E+8,  -3.870972E+0
5.415625E+8,  -4.004883E+0
5.421250E+8,  -3.894043E+0
5.426875E+8,  -3.950317E+0
5.432500E+8,  -3.857666E+0
5.438125E+8,  -3.826294E+0
5.443750E+8,  -3.820923E+0
5.449375E+8,  -3.811646E+0
5.455000E+8,  -3.753052E+0
5.460625E+8,  -3.725220E+0
5.466250E+8,  -3.755371E+0
5.471875E+8,  -3.735596E+0
5.477500E+8,  -3.738647E+0
5.483125E+8,  -3.662109E+0
5.488750E+8,  -3.668213E+0
5.494375E+8,  -3.684814E+0
5.500000E+8,  -3.727539E+0
5.505625E+8,  -3.640381E+0
5.511250E+8,  -3.716187E+0
5.516875E+8,  -3.650513E+0
5.522500E+8,  -3.699097E+0
5.528125E+8,  -3.632446E+0
5.533750E+8,  -3.616821E+0
5.539375E+8,  -3.633301E+0
5.545000E+8,  -3.567749E+0
5.550625E+8,  -3.582397E+0
5.556250E+8,  -3.663452E+0
5.561875E+8,  -3.575073E+0
5.567500E+8,  -3.467041E+0
5.573125E+8,  -3.455811E+0
5.578750E+8,  -3.558228E+0
5.584375E+8,  -3.524780E+0
5.590000E+8,  -3.448486E+0
5.595625E+8,  -3.499023E+0
5.601250E+8,  -3.528809E+0
5.606875E+8,  -3.404663E+0
5.612500E+8,  -3.531372E+0
5.618125E+8,  -3.436401E+0
5.623750E+8,  -3.460571E+0
5.629375E+8,  -3.452393E+0
5.635000E+8,  -3.455688E+0
5.640625E+8,  -3.486206E+0
5.646250E+8,  -3.434326E+0
5.651875E+8,  -3.512939E+0
5.657500E+8,  -3.464111E+0
5.663125E+8,  -3.479126E+0
5.668750E+8,  -3.517700E+0
5.674375E+8,  -3.489624E+0
5.680000E+8,  -3.523193E+0
5.685625E+8,  -3.432861E+0
5.691250E+8,  -3.493652E+0
5.696875E+8,  -3.558838E+0
5.702500E+8,  -3.474487E+0
5.708125E+8,  -3.415771E+0
5.713750E+8,  -3.416382E+0
5.719375E+8,  -3.366211E+0
5.725000E+8,  -3.357422E+0
5.730625E+8,  -3.382324E+0
5.736250E+8,  -3.329590E+0
5.741875E+8,  -3.370483E+0
5.747500E+8,  -3.309814E+0
5.753125E+8,  -3.332031E+0
5.758750E+8,  -3.424072E+0
5.764375E+8,  -3.291992E+0
5.770000E+8,  -3.303955E+0
5.775625E+8,  -3.299805E+0
5.781250E+8,  -3.420044E+0
5.786875E+8,  -3.322632E+0
5.792500E+8,  -3.332275E+0
5.798125E+8,  -3.358154E+0
5.803750E+8,  -3.375244E+0
5.809375E+8,  -3.414062E+0
5.815000E+8,  -3.418335E+0
5.820625E+8,  -3.344604E+0
5.826250E+8,  -3.413574E+0
5.831875E+8,  -3.331543E+0
5.837500E+8,  -3.373535E+0
5.843125E+8,  -3.464722E+0
5.848750E+8,  -3.344482E+0
5.854375E+8,  -3.347656E+0
5.860000E+8,  -3.339233E+0
5.865625E+8,  -3.332642E+0
5.871250E+8,  -3.243164E+0
5.876875E+8,  -3.241821E+0
5.882500E+8,  -3.303955E+0
5.888125E+8,  -3.274048E+0
5.893750E+8,  -3.286133E+0
5.899375E+8,  -3.317383E+0
5.905000E+8,  -3.323853E+0
5.910625E+8,  -3.263672E+0
5.916250E+8,  -3.346558E+0
5.921875E+8,  -3.272217E+0
5.927500E+8,  -3.336182E+0
5.933125E+8,  -3.356445E+0
5.938750E+8,  -3.396240E+0
5.944375E+8,  -3.396484E+0
5.950000E+8,  -3.385010E+0
5.955625E+8,  -3.402466E+0
5.961250E+8,  -3.438599E+0
5.966875E+8,  -3.413818E+0
5.972500E+8,  -3.379883E+0
5.978125E+8,  -3.336914E+0
5.983750E+8,  -3.382935E+0
5.989375E+8,  -3.361084E+0
5.995000E+8,  -3.376831E+0
6.000625E+8,  -3.368408E+0
6.006250E+8,  -3.349609E+0
6.011875E+8,  -3.293579E+0
6.017500E+8,  -3.416992E+0
6.023125E+8,  -3.363647E+0
6.028750E+8,  -3.290527E+0
6.034375E+8,  -3.329102E+0
6.040000E+8,  -3.352417E+0
6.045625E+8,  -3.351929E+0
6.051250E+8,  -3.315918E+0
6.056875E+8,  -3.374023E+0
6.062500E+8,  -3.375610E+0
6.068125E+8,  -3.351807E+0
6.073750E+8,  -3.473022E+0
6.079375E+8,  -3.438110E+0
6.085000E+8,  -3.426392E+0
6.090625E+8,  -3.465576E+0
6.096250E+8,  -3.540283E+0
6.101875E+8,  -3.452026E+0
6.107500E+8,  -3.504639E+0
6.113125E+8,  -3.483398E+0
6.118750E+8,  -3.523926E+0
6.124375E+8,  -3.528320E+0
6.130000E+8,  -3.541748E+0
6.135625E+8,  -3.525635E+0
6.141250E+8,  -3.521851E+0
6.146875E+8,  -3.482422E+0
6.152500E+8,  -3.557983E+0
6.158125E+8,  -3.491455E+0
6.163750E+8,  -3.468628E+0
6.169375E+8,  -3.535278E+0
6.175000E+8,  -3.504517E+0
6.180625E+8,  -3.539307E+0
6.186250E+8,  -3.528809E+0
6.191875E+8,  -3.537598E+0
6.197500E+8,  -3.557983E+0
6.203125E+8,  -3.606812E+0
6.208750E+8,  -3.634399E+0
6.214375E+8,  -3.658813E+0
6.220000E+8,  -3.624390E+0
6.225625E+8,  -3.697632E+0
6.231250E+8,  -3.750977E+0
6.236875E+8,  -3.699707E+0
6.242500E+8,  -3.786865E+0
6.248125E+8,  -3.849487E+0
6.253750E+8,  -3.848145E+0
6.259375E+8,  -3.805908E+0
6.265000E+8,  -3.875000E+0
6.270625E+8,  -3.839478E+0
6.276250E+8,  -3.840820E+0
6.281875E+8,  -3.838623E+0
6.287500E+8,  -3.875732E+0
6.293125E+8,  -3.814697E+0
6.298750E+8,  -3.866699E+0
6.304375E+8,  -3.879639E+0
6.310000E+8,  -3.764404E+0
6.315625E+8,  -3.884155E+0
6.321250E+8,  -3.828857E+0
6.326875E+8,  -3.855591E+0
6.332500E+8,  -3.911255E+0
6.338125E+8,  -3.935547E+0
6.343750E+8,  -3.967163E+0
6.349375E+8,  -3.947754E+0
6.355000E+8,  -4.072021E+0
6.360625E+8,  -3.954834E+0
6.366250E+8,  -4.067871E+0
6.371875E+8,  -4.156494E+0
6.377500E+8,  -4.174072E+0
6.383125E+8,  -4.155273E+0
6.388750E+8,  -4.218994E+0
6.394375E+8,  -4.231445E+0
6.400000E+8,  -4.242432E+0
6.405625E+8,  -4.257568E+0
6.411250E+8,  -4.304932E+0
6.416875E+8,  -4.299072E+0
6.422500E+8,  -4.209473E+0
6.428125E+8,  -4.294922E+0
6.433750E+8,  -4.294678E+0
6.439375E+8,  -4.255615E+0
6.445000E+8,  -4.328857E+0
6.450625E+8,  -4.300293E+0
6.456250E+8,  -4.374756E+0
6.461875E+8,  -4.388184E+0
6.467500E+8,  -4.427490E+0
6.473125E+8,  -4.461426E+0
6.478750E+8,  -4.524902E+0
6.484375E+8,  -4.531738E+0
6.490000E+8,  -4.505371E+0
6.495625E+8,  -4.564697E+0
6.501250E+8,  -4.658936E+0
6.506875E+8,  -4.744141E+0
6.512500E+8,  -4.791504E+0
6.518125E+8,  -4.802490E+0
6.523750E+8,  -4.863281E+0
6.529375E+8,  -4.915039E+0
6.535000E+8,  -4.954102E+0
6.540625E+8,  -4.996338E+0
6.546250E+8,  -5.014160E+0
6.551875E+8,  -5.116455E+0
6.557500E+8,  -5.055908E+0
6.563125E+8,  -5.004150E+0
6.568750E+8,  -5.026123E+0
6.574375E+8,  -5.125732E+0
6.580000E+8,  -5.121338E+0
6.585625E+8,  -5.142090E+0
6.591250E+8,  -5.121582E+0
6.596875E+8,  -5.155762E+0
6.602500E+8,  -5.184570E+0
6.608125E+8,  -5.260986E+0
6.613750E+8,  -5.282471E+0
6.619375E+8,  -5.314453E+0
6.625000E+8,  -5.389160E+0
6.630625E+8,  -5.398926E+0
6.636250E+8,  -5.484131E+0
6.641875E+8,  -5.596436E+0
6.647500E+8,  -5.611084E+0
6.653125E+8,  -5.669434E+0
6.658750E+8,  -5.774170E+0
6.664375E+8,  -5.824707E+0
6.670000E+8,  -5.902588E+0
6.675625E+8,  -5.962402E+0
6.681250E+8,  -6.041504E+0
6.686875E+8,  -6.046143E+0
6.692500E+8,  -6.134277E+0
6.698125E+8,  -6.197998E+0
6.703750E+8,  -6.112549E+0
6.709375E+8,  -6.212402E+0
6.715000E+8,  -6.250732E+0
6.720625E+8,  -6.321533E+0
6.726250E+8,  -6.334473E+0
6.731875E+8,  -6.358887E+0
6.737500E+8,  -6.410889E+0
6.743125E+8,  -6.448242E+0
6.748750E+8,  -6.582520E+0
6.754375E+8,  -6.646240E+0
6.760000E+8,  -6.641846E+0
6.765625E+8,  -6.770264E+0
6.771250E+8,  -6.823242E+0
6.776875E+8,  -6.948486E+0
6.782500E+8,  -6.998291E+0
6.788125E+8,  -7.173584E+0
6.793750E+8,  -7.251465E+0
6.799375E+8,  -7.359375E+0
6.805000E+8,  -7.446777E+0
6.810625E+8,  -7.584961E+0
6.816250E+8,  -7.617920E+0
6.821875E+8,  -7.649414E+0
6.827500E+8,  -7.795898E+0
6.833125E+8,  -7.905029E+0
6.838750E+8,  -7.900635E+0
6.844375E+8,  -8.011719E+0
6.850000E+8,  -8.004395E+0
6.855625E+8,  -8.058105E+0
6.861250E+8,  -8.088379E+0
6.866875E+8,  -8.139648E+0
6.872500E+8,  -8.173828E+0
6.878125E+8,  -8.207031E+0
6.883750E+8,  -8.265137E+0
6.889375E+8,  -8.344727E+0
6.895000E+8,  -8.371094E+0
6.900625E+8,  -8.431641E+0
6.906250E+8,  -8.491699E+0
6.911875E+8,  -8.689941E+0
6.917500E+8,  -8.779297E+0
6.923125E+8,  -8.866211E+0
6.928750E+8,  -8.966797E+0
6.934375E+8,  -9.130859E+0
6.940000E+8,  -9.236328E+0
6.945625E+8,  -9.365234E+0
6.951250E+8,  -9.491699E+0
6.956875E+8,  -9.571289E+0
6.962500E+8,  -9.737793E+0
6.968125E+8,  -9.678223E+0
6.973750E+8,  -9.854980E+0
6.979375E+8,  -9.921387E+0
6.985000E+8,  -1.003564E+1
6.990625E+8,  -1.001123E+1
6.996250E+8,  -1.012842E+1
7.001875E+8,  -1.015527E+1
7.007500E+8,  -1.016406E+1
7.013125E+8,  -1.019287E+1
7.018750E+8,  -1.024072E+1
7.024375E+8,  -1.027148E+1
7.030000E+8,  -1.027051E+1
7.035625E+8,  -1.031543E+1
7.041250E+8,  -1.038184E+1
7.046875E+8,  -1.044531E+1
7.052500E+8,  -1.051660E+1
7.058125E+8,  -1.062207E+1
7.063750E+8,  -1.063770E+1
7.069375E+8,  -1.074805E+1
7.075000E+8,  -1.080713E+1
7.080625E+8,  -1.089160E+1
7.086250E+8,  -1.098975E+1
7.091875E+8,  -1.101611E+1
7.097500E+8,  -1.103857E+1
7.103125E+8,  -1.121289E+1
7.108750E+8,  -1.123682E+1
7.114375E+8,  -1.133252E+1
7.120000E+8,  -1.136670E+1
7.125625E+8,  -1.142578E+1
7.131250E+8,  -1.137842E+1
7.136875E+8,  -1.138379E+1
7.142500E+8,  -1.138135E+1
7.148125E+8,  -1.133740E+1
7.153750E+8,  -1.131152E+1
7.159375E+8,  -1.127686E+1
7.165000E+8,  -1.121582E+1
7.170625E+8,  -1.116016E+1
7.176250E+8,  -1.108838E+1
7.181875E+8,  -1.110889E+1
7.187500E+8,  -1.102393E+1
7.193125E+8,  -1.097559E+1
7.198750E+8,  -1.088672E+1
7.204375E+8,  -1.094336E+1
7.210000E+8,  -1.090820E+1
7.215625E+8,  -1.089453E+1
7.221250E+8,  -1.091846E+1
7.226875E+8,  -1.099512E+1
7.232500E+8,  -1.090186E+1
7.238125E+8,  -1.093652E+1
7.243750E+8,  -1.100732E+1
7.249375E+8,  -1.091406E+1
7.255000E+8,  -1.090967E+1
7.260625E+8,  -1.087402E+1
7.266250E+8,  -1.084131E+1
7.271875E+8,  -1.081006E+1
7.277500E+8,  -1.077002E+1
7.283125E+8,  -1.069434E+1
7.288750E+8,  -1.058057E+1
7.294375E+8,  -1.046777E+1
7.300000E+8,  -1.039648E+1
7.305625E+8,  -1.023047E+1
7.311250E+8,  -1.011865E+1
7.316875E+8,  -1.007666E+1
7.322500E+8,  -9.806152E+0
7.328125E+8,  -9.761719E+0
7.333750E+8,  -9.529297E+0
7.339375E+8,  -9.523926E+0
7.345000E+8,  -9.379395E+0
7.350625E+8,  -9.294922E+0
7.356250E+8,  -9.208984E+0
7.361875E+8,  -9.076660E+0
7.367500E+8,  -9.018555E+0
7.373125E+8,  -8.927734E+0
7.378750E+8,  -8.845703E+0
7.384375E+8,  -8.837402E+0
7.390000E+8,  -8.743652E+0
7.395625E+8,  -8.651367E+0
7.401250E+8,  -8.558105E+0
7.406875E+8,  -8.534180E+0
7.412500E+8,  -8.435059E+0
7.418125E+8,  -8.387695E+0
7.423750E+8,  -8.268555E+0
7.429375E+8,  -8.193848E+0
7.435000E+8,  -8.111328E+0
7.440625E+8,  -7.964355E+0
7.446250E+8,  -7.847412E+0
7.451875E+8,  -7.763672E+0
7.457500E+8,  -7.545166E+0
7.463125E+8,  -7.440918E+0
7.468750E+8,  -7.363281E+0
7.474375E+8,  -7.210449E+0
7.480000E+8,  -7.040527E+0
7.485625E+8,  -7.008301E+0
7.491250E+8,  -6.894531E+0
7.496875E+8,  -6.813721E+0
7.502500E+8,  -6.727295E+0
7.508125E+8,  -6.665527E+0
7.513750E+8,  -6.641357E+0
7.519375E+8,  -6.568848E+0
7.525000E+8,  -6.554443E+0
7.530625E+8,  -6.487793E+0
7.536250E+8,  -6.427002E+0
7.541875E+8,  -6.440186E+0
7.547500E+8,  -6.395508E+0
7.553125E+8,  -6.344971E+0
7.558750E+8,  -6.278564E+0
7.564375E+8,  -6.286377E+0
7.570000E+8,  -6.174805E+0
7.575625E+8,  -6.175049E+0
7.581250E+8,  -6.079834E+0
7.586875E+8,  -6.032227E+0
7.592500E+8,  -5.889893E+0
7.598125E+8,  -5.866943E+0
7.603750E+8,  -5.729004E+0
7.609375E+8,  -5.666992E+0
7.615000E+8,  -5.597168E+0
7.620625E+8,  -5.476074E+0
7.626250E+8,  -5.456299E+0
7.631875E+8,  -5.334717E+0
7.637500E+8,  -5.336182E+0
7.643125E+8,  -5.200928E+0
7.648750E+8,  -5.185303E+0
7.654375E+8,  -5.141113E+0
7.660000E+8,  -5.164307E+0
7.665625E+8,  -5.042480E+0
7.671250E+8,  -5.064453E+0
7.676875E+8,  -5.091553E+0
7.682500E+8,  -5.077637E+0
7.688125E+8,  -5.029541E+0
7.693750E+8,  -5.030762E+0
7.699375E+8,  -4.948486E+0
7.705000E+8,  -5.029297E+0
7.710625E+8,  -4.985107E+0
7.716250E+8,  -4.941162E+0
7.721875E+8,  -4.947510E+0
7.727500E+8,  -4.902344E+0
7.733125E+8,  -4.883057E+0
7.738750E+8,  -4.804443E+0
7.744375E+8,  -4.759766E+0
7.750000E+8,  -4.754395E+0
7.755625E+8,  -4.682861E+0
7.761250E+8,  -4.629395E+0
7.766875E+8,  -4.604492E+0
7.772500E+8,  -4.524414E+0
7.778125E+8,  -4.515381E+0
7.783750E+8,  -4.486572E+0
7.789375E+8,  -4.518311E+0
7.795000E+8,  -4.449707E+0
7.800625E+8,  -4.445557E+0
7.806250E+8,  -4.401123E+0
7.811875E+8,  -4.429443E+0
7.817500E+8,  -4.430420E+0
7.823125E+8,  -4.458252E+0
7.828750E+8,  -4.493408E+0
7.834375E+8,  -4.412354E+0
7.840000E+8,  -4.481201E+0
7.845625E+8,  -4.471924E+0
7.851250E+8,  -4.552979E+0
7.856875E+8,  -4.472900E+0
7.862500E+8,  -4.435059E+0
7.868125E+8,  -4.376953E+0
7.873750E+8,  -4.325684E+0
7.879375E+8,  -4.323975E+0
7.885000E+8,  -4.360840E+0
7.890625E+8,  -4.298828E+0
7.896250E+8,  -4.262939E+0
7.901875E+8,  -4.218262E+0
7.907500E+8,  -4.129150E+0
7.913125E+8,  -4.065186E+0
7.918750E+8,  -4.116211E+0
7.924375E+8,  -3.999512E+0
7.930000E+8,  -4.004639E+0
7.935625E+8,  -4.019775E+0
7.941250E+8,  -3.949829E+0
7.946875E+8,  -3.929810E+0
7.952500E+8,  -3.955078E+0
7.958125E+8,  -3.987549E+0
7.963750E+8,  -3.916870E+0
7.969375E+8,  -3.902588E+0
7.975000E+8,  -3.902222E+0
7.980625E+8,  -3.912231E+0
7.986250E+8,  -3.872925E+0
7.991875E+8,  -3.883301E+0
7.997500E+8,  -4.006348E+0
8.003125E+8,  -3.917480E+0
8.008750E+8,  -3.842407E+0
8.014375E+8,  -3.722778E+0
8.020000E+8,  -3.759033E+0
8.025625E+8,  -3.739746E+0
8.031250E+8,  -3.676025E+0
8.036875E+8,  -3.640137E+0
8.042500E+8,  -3.555542E+0
8.048125E+8,  -3.583984E+0
8.053750E+8,  -3.362427E+0
8.059375E+8,  -3.406128E+0
8.065000E+8,  -3.261597E+0
8.070625E+8,  -3.330688E+0
8.076250E+8,  -3.283325E+0
8.081875E+8,  -3.218872E+0
8.087500E+8,  -3.206787E+0
8.093125E+8,  -3.183472E+0
8.098750E+8,  -3.139404E+0
8.104375E+8,  -3.125854E+0
8.110000E+8,  -3.087646E+0
8.115625E+8,  -3.124146E+0
8.121250E+8,  -3.107666E+0
8.126875E+8,  -3.106934E+0
8.132500E+8,  -3.127563E+0
8.138125E+8,  -3.051392E+0
8.143750E+8,  -3.145630E+0
8.149375E+8,  -2.942017E+0
8.155000E+8,  -3.019653E+0
8.160625E+8,  -2.933838E+0
8.166250E+8,  -2.897827E+0
8.171875E+8,  -2.850464E+0
8.177500E+8,  -2.799194E+0
8.183125E+8,  -2.815918E+0
8.188750E+8,  -2.691772E+0
8.194375E+8,  -2.581787E+0
8.200000E+8,  -2.637817E+0
8.205625E+8,  -2.618530E+0
8.211250E+8,  -2.541870E+0
8.216875E+8,  -2.504761E+0
8.222500E+8,  -2.482788E+0
8.228125E+8,  -2.439575E+0
8.233750E+8,  -2.397949E+0
8.239375E+8,  -2.319458E+0
8.245000E+8,  -2.365967E+0
8.250625E+8,  -2.364990E+0
8.256250E+8,  -2.357788E+0
8.261875E+8,  -2.334229E+0
8.267500E+8,  -2.456909E+0
8.273125E+8,  -2.383301E+0
8.278750E+8,  -2.326416E+0
8.284375E+8,  -2.343262E+0
8.290000E+8,  -2.380005E+0
8.295625E+8,  -2.373779E+0
8.301250E+8,  -2.296143E+0
8.306875E+8,  -2.326050E+0
8.312500E+8,  -2.281372E+0
8.318125E+8,  -2.249756E+0
8.323750E+8,  -2.258911E+0
8.329375E+8,  -2.212646E+0
8.335000E+8,  -2.151245E+0
8.340625E+8,  -2.103760E+0
8.346250E+8,  -2.129761E+0
8.351875E+8,  -2.036987E+0
8.357500E+8,  -2.080444E+0
8.363125E+8,  -2.034424E+0
8.368750E+8,  -2.026611E+0
8.374375E+8,  -2.024536E+0
8.380000E+8,  -1.964539E+0
8.385625E+8,  -1.961487E+0
8.391250E+8,  -1.947876E+0
8.396875E+8,  -1.953857E+0
8.402500E+8,  -2.075439E+0
8.408125E+8,  -1.995483E+0
8.413750E+8,  -2.055420E+0
8.419375E+8,  -1.985901E+0
8.425000E+8,  -2.017334E+0
8.430625E+8,  -2.029053E+0
8.436250E+8,  -2.034058E+0
8.441875E+8,  -2.034912E+0
8.447500E+8,  -1.973633E+0
8.453125E+8,  -1.959717E+0
8.458750E+8,  -1.961670E+0
8.464375E+8,  -1.943542E+0
8.470000E+8,  -1.940186E+0
8.475625E+8,  -1.856812E+0
8.481250E+8,  -1.836487E+0
8.486875E+8,  -1.846069E+0
8.492500E+8,  -1.825500E+0
8.498125E+8,  -1.829956E+0
8.503750E+8,  -1.817688E+0
8.509375E+8,  -1.761841E+0
8.515000E+8,  -1.836243E+0
8.520625E+8,  -1.738159E+0
8.526250E+8,  -1.701965E+0
8.531875E+8,  -1.811646E+0
8.537500E+8,  -1.766418E+0
8.543125E+8,  -1.717651E+0
8.548750E+8,  -1.781372E+0
8.554375E+8,  -1.768616E+0
8.560000E+8,  -1.780090E+0
8.565625E+8,  -1.806946E+0
8.571250E+8,  -1.811218E+0
8.576875E+8,  -1.785217E+0
8.582500E+8,  -1.796143E+0
8.588125E+8,  -1.718750E+0
8.593750E+8,  -1.815491E+0
8.599375E+8,  -1.785889E+0
8.605000E+8,  -1.791077E+0
8.610625E+8,  -1.761597E+0
8.616250E+8,  -1.710999E+0
8.621875E+8,  -1.704041E+0
8.627500E+8,  -1.673645E+0
8.633125E+8,  -1.651917E+0
8.638750E+8,  -1.614685E+0
8.644375E+8,  -1.587708E+0
8.650000E+8,  -1.469055E+0
8.655625E+8,  -1.618896E+0
8.661250E+8,  -1.544617E+0
8.666875E+8,  -1.539917E+0
8.672500E+8,  -1.485901E+0
8.678125E+8,  -1.552612E+0
8.683750E+8,  -1.573059E+0
8.689375E+8,  -1.545715E+0
8.695000E+8,  -1.556519E+0
8.700625E+8,  -1.588074E+0
8.706250E+8,  -1.595459E+0
8.711875E+8,  -1.618713E+0
8.717500E+8,  -1.614075E+0
8.723125E+8,  -1.585083E+0
8.728750E+8,  -1.685547E+0
8.734375E+8,  -1.569702E+0
8.740000E+8,  -1.552612E+0
8.745625E+8,  -1.595032E+0
8.751250E+8,  -1.650757E+0
8.756875E+8,  -1.506226E+0
8.762500E+8,  -1.522949E+0
8.768125E+8,  -1.480835E+0
8.773750E+8,  -1.452698E+0
8.779375E+8,  -1.433960E+0
8.785000E+8,  -1.464417E+0
8.790625E+8,  -1.447327E+0
8.796250E+8,  -1.419067E+0
8.801875E+8,  -1.361084E+0
8.807500E+8,  -1.322205E+0
8.813125E+8,  -1.248962E+0
8.818750E+8,  -1.309509E+0
8.824375E+8,  -1.376221E+0
8.830000E+8,  -1.367310E+0
8.835625E+8,  -1.368896E+0
8.841250E+8,  -1.375610E+0
8.846875E+8,  -1.378662E+0
8.852500E+8,  -1.418213E+0
8.858125E+8,  -1.401855E+0
8.863750E+8,  -1.466797E+0
8.869375E+8,  -1.429932E+0
8.875000E+8,  -1.451233E+0
8.880625E+8,  -1.454041E+0
8.886250E+8,  -1.411255E+0
8.891875E+8,  -1.418030E+0
8.897500E+8,  -1.402222E+0
8.903125E+8,  -1.370605E+0
8.908750E+8,  -1.366943E+0
8.914375E+8,  -1.351746E+0
8.920000E+8,  -1.284790E+0
8.925625E+8,  -1.253540E+0
8.931250E+8,  -1.284851E+0
8.936875E+8,  -1.215393E+0
8.942500E+8,  -1.208313E+0
8.948125E+8,  -1.182495E+0
8.953750E+8,  -1.220093E+0
8.959375E+8,  -1.204285E+0
8.965000E+8,  -1.220825E+0
8.970625E+8,  -1.227661E+0
8.976250E+8,  -1.239380E+0
8.981875E+8,  -1.290649E+0
8.987500E+8,  -1.303528E+0
8.993125E+8,  -1.392944E+0
8.998750E+8,  -1.367371E+0
9.004375E+8,  -1.371765E+0
9.010000E+8,  -1.337585E+0
9.015625E+8,  -1.235291E+0
9.021250E+8,  -1.418091E+0
9.026875E+8,  -1.348877E+0
9.032500E+8,  -1.344849E+0
9.038125E+8,  -1.323853E+0
9.043750E+8,  -1.331299E+0
9.049375E+8,  -1.232727E+0
9.055000E+8,  -1.375305E+0
9.060625E+8,  -1.198914E+0
9.066250E+8,  -1.174133E+0
9.071875E+8,  -1.257202E+0
9.077500E+8,  -1.132202E+0
9.083125E+8,  -1.325745E+0
9.088750E+8,  -1.193604E+0
9.094375E+8,  -1.183105E+0
9.100000E+8,  -1.188538E+0
9.105625E+8,  -1.176086E+0
9.111250E+8,  -1.190979E+0
9.116875E+8,  -1.235535E+0
9.122500E+8,  -1.241455E+0
9.128125E+8,  -1.239441E+0
9.133750E+8,  -1.360474E+0
9.139375E+8,  -1.239746E+0
9.145000E+8,  -1.314880E+0
9.150625E+8,  -1.331543E+0
9.156250E+8,  -1.322937E+0
9.161875E+8,  -1.353210E+0
9.167500E+8,  -1.363708E+0
9.173125E+8,  -1.372375E+0
9.178750E+8,  -1.368347E+0
9.184375E+8,  -1.350830E+0
9.190000E+8,  -1.390686E+0
9.195625E+8,  -1.327393E+0
9.201250E+8,  -1.164001E+0
9.206875E+8,  -1.238281E+0
9.212500E+8,  -1.254639E+0
9.218125E+8,  -1.254822E+0
9.223750E+8,  -1.211121E+0
9.229375E+8,  -1.245361E+0
9.235000E+8,  -1.221924E+0
9.240625E+8,  -1.230469E+0
9.246250E+8,  -1.213684E+0
9.251875E+8,  -1.204651E+0
9.257500E+8,  -1.304565E+0
9.263125E+8,  -1.327087E+0
9.268750E+8,  -1.283936E+0
9.274375E+8,  -1.277832E+0
9.280000E+8,  -1.341064E+0
9.285625E+8,  -1.456299E+0
9.291250E+8,  -1.360229E+0
9.296875E+8,  -1.406921E+0
9.302500E+8,  -1.422363E+0
9.308125E+8,  -1.429504E+0
9.313750E+8,  -1.400696E+0
9.319375E+8,  -1.406677E+0
9.325000E+8,  -1.369080E+0
9.330625E+8,  -1.387634E+0
9.336250E+8,  -1.438599E+0
9.341875E+8,  -1.271667E+0
9.347500E+8,  -1.387146E+0
9.353125E+8,  -1.377136E+0
9.358750E+8,  -1.313843E+0
9.364375E+8,  -1.305481E+0
9.370000E+8,  -1.307434E+0
9.375625E+8,  -1.284302E+0
9.381250E+8,  -1.290161E+0
9.386875E+8,  -1.312622E+0
9.392500E+8,  -1.345825E+0
9.398125E+8,  -1.302246E+0
9.403750E+8,  -1.432556E+0
9.409375E+8,  -1.470886E+0
9.415000E+8,  -1.397217E+0
9.420625E+8,  -1.370850E+0
9.426250E+8,  -1.356628E+0
9.431875E+8,  -1.442322E+0
9.437500E+8,  -1.474365E+0
9.443125E+8,  -1.488403E+0
9.448750E+8,  -1.487488E+0
9.454375E+8,  -1.505493E+0
9.460000E+8,  -1.508789E+0
9.465625E+8,  -1.399231E+0
9.471250E+8,  -1.522278E+0
9.476875E+8,  -1.461243E+0
9.482500E+8,  -1.488525E+0
9.488125E+8,  -1.437683E+0
9.493750E+8,  -1.408691E+0
9.499375E+8,  -1.407104E+0
9.505000E+8,  -1.420166E+0
9.510625E+8,  -1.398682E+0
9.516250E+8,  -1.396729E+0
