! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Tuesday, 18 February 2020 05:21:47
! NAME Agilent Technologies
! MODEL N9923A
! SERIAL MY52412229
! FIRMWARE_VERSION A.07.32
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1981334120
! CORRECTION1 ON U?
! DATA Freq,S11
! FREQ UNIT Hz
! XDATA UNIT Real
! YDATA UNIT Imaginary
BEGIN
2000000,-0.997006277478894,0.00126094347601759
6990000,-0.997340615307556,0.0293807155397291
11980000,-1.00353256768067,0.0522550734406383
16970000,-1.00022403326456,0.0607489552487569
21960000,-0.991945512922489,0.0806926034391386
26950000,-0.996004337384181,0.0989175634740881
31940000,-0.997185309442163,0.111822383587007
36930000,-0.984007918553005,0.122743220874628
41920000,-0.987993315461408,0.139541598229426
46910000,-0.985761962844518,0.166885830273958
51900000,-0.977666109377247,0.177238932186943
56890000,-0.976362921327234,0.193703885660041
61880000,-0.96986170385168,0.219013657978359
66870000,-0.976705802790374,0.225264534212892
71860000,-0.963179242611686,0.241060436113529
76850000,-0.953896880135983,0.267908517102184
81840000,-0.954121131976576,0.281668151938264
86830000,-0.940959321019437,0.297592448145709
91820000,-0.936826649688258,0.316496692386448
96810000,-0.934613834775667,0.338280062245743
101800000,-0.930742667191105,0.351206358258467
106790000,-0.921037612334834,0.374063321184368
111780000,-0.91656513129833,0.386184979471092
116770000,-0.905243362132383,0.404690005459825
121760000,-0.893298360847576,0.424808893362331
126750000,-0.869311269557499,0.449660347960073
131740000,-0.866468051691919,0.467265073249912
136730000,-0.836039863076699,0.487234138482581
141720000,-0.832095934533508,0.495092393536501
146710000,-0.834259771088598,0.519018004089348
151700000,-0.817157969024939,0.53128310149715
156690000,-0.815646186532189,0.548767026692693
161680000,-0.798568952901641,0.57370775143154
166670000,-0.780818285954682,0.595826620769218
171660000,-0.766413197495745,0.617007594620711
176650000,-0.755861356398127,0.628590050790626
181640000,-0.729394744103759,0.645535506183175
186630000,-0.699995221761606,0.664686353740712
191620000,-0.687648634019943,0.695104636477048
196610000,-0.652206132948041,0.705773247114262
201600000,-0.621260446864463,0.708424409623335
206590000,-0.601767033180512,0.71697151401594
211580000,-0.588038526478538,0.732011841415763
216570000,-0.570437058579614,0.746496349793365
221560000,-0.56202487373057,0.760133314169173
226550000,-0.537540771026929,0.7930283016288
231540000,-0.493192860038823,0.821761320788029
236530000,-0.472299261612427,0.842084641032833
241520000,-0.44256198513409,0.842247417895138
246510000,-0.403357619757227,0.87009978397696
251500000,-0.351275130205177,0.88295345293755
256490000,-0.309543809584953,0.890918641189356
261480000,-0.262171121821368,0.892079109041366
266470000,-0.194677043955024,0.89278044695616
271460000,-0.156638102647716,0.872088523731662
276450000,-0.136778800051964,0.84887589789091
281440000,-0.101929252576292,0.851174214043843
286430000,-0.0610311906280979,0.862822145396408
291420000,-0.0311306148800126,0.879742800194803
296410000,0.0099316703770823,0.878784664556914
301400000,0.0573049709400381,0.873121404557076
306390000,0.112361978913392,0.878114913274288
311380000,0.18087561661727,0.859594897566196
316370000,0.222319355200281,0.831906210851327
321360000,0.272486710368085,0.78801830761213
326350000,0.33960904791788,0.765842542803215
331340000,0.387979426732182,0.711369573278886
336330000,0.424256116141539,0.668545653055389
341320000,0.461497503167988,0.625397173541007
346310000,0.501637434559656,0.56453501328629
351300000,0.53165202996699,0.55234944938344
356290000,0.580977408184471,0.514470755934525
361280000,0.651597607318156,0.455194384467321
366270000,0.700834431246263,0.353135423765705
371260000,0.706929233465968,0.255226465802989
376250000,0.680416966365184,0.205473048135828
381240000,0.740931674930098,0.0788936873752772
386230000,0.71422477555502,-0.0656012702218097
391220000,0.660196978450332,-0.174910670282878
396210000,0.568545109636845,-0.29393186586635
401200000,0.444483448685022,-0.352933863909805
406190000,0.33172815770584,-0.376544402257258
411180000,0.251384047315716,-0.389107802165899
416170000,0.140571931597118,-0.414676102288273
421160000,-0.000477926071935594,-0.406580225642669
426150000,-0.112523942391109,-0.30629508103703
431140000,-0.171401755966707,-0.223751090048627
436130000,-0.243804940116507,-0.117817362692846
441120000,-0.224337303728217,0.0308697249508946
446110000,-0.181927043838864,0.102015273911543
451100000,-0.171706260864997,0.164064614888651
456090000,-0.11944577104793,0.249448991333765
461080000,-0.0311438373735176,0.281574846498171
466070000,0.0317104033524987,0.347019255123409
471060000,0.131623538370756,0.345222491973272
476050000,0.225321484129677,0.297785229392825
481040000,0.284831543155631,0.265151134846551
486030000,0.298352299133211,0.24228711760663
491020000,0.380989659927619,0.225924389803672
496010000,0.411076591529236,0.179606841740019
501000000,0.421052761624381,0.161491741417126
505990000,0.473515501420466,0.105752194678683
510980000,0.49468407690499,0.0546492050634709
515970000,0.499842535591499,-0.00646529566019475
520960000,0.505909220857852,-0.053623297595281
525950000,0.503732046242492,-0.109517647890119
530940000,0.503406338786565,-0.141928449415116
535930000,0.476899363906714,-0.180776117793813
540920000,0.47818042823502,-0.200411012818119
545910000,0.494993559129218,-0.248898631402947
550900000,0.472223467738077,-0.293673016080612
555890000,0.461498407194804,-0.307316915357626
560880000,0.4811320831645,-0.352767225629357
565870000,0.447831392930651,-0.406667317961857
570860000,0.410993331993893,-0.425612666216974
575850000,0.416965042759153,-0.453317567480235
580840000,0.357131127876948,-0.494722852455131
585830000,0.311157533264427,-0.501419810702317
590820000,0.300335114225691,-0.518438800697722
595810000,0.253046047691923,-0.561863677891921
