FFT Dimension (GHz),Re( Z ) (ohm),Im( Z ) (ohm)
0.199677904,1.34215915,62.3703461
0.199801232,1.34705842,62.4484634
0.199924576,1.35199702,62.5266953
0.200047904,1.35693586,62.6050797
0.200171232,1.36191022,62.6836052
0.200294576,1.36691368,62.7622528
0.200417904,1.37191427,62.8410492
0.200541248,1.37696385,62.9199829
0.200664576,1.38202202,62.9990463
0.200787904,1.38710201,63.0782585
0.200911248,1.39219952,63.157608
0.201034576,1.39732337,63.2370872
0.20115792,1.40246832,63.3167152
0.201281248,1.40763628,63.3964844
0.201404576,1.41283441,63.4763947
0.20152792,1.41804051,63.5564423
0.201651248,1.42327738,63.6366272
0.201774576,1.42853189,63.7169685
0.20189792,1.43381095,63.7974358
0.202021248,1.43911052,63.8780632
0.202144592,1.44444191,63.958828
0.20226792,1.44978476,64.0397263
0.202391248,1.45515382,64.1207733
0.202514592,1.46054769,64.201973
0.20263792,1.46596456,64.2833176
0.202761248,1.47139716,64.3648071
0.202884592,1.47685468,64.4464417
0.20300792,1.48234069,64.5282135
0.203131264,1.48784578,64.6101456
0.203254592,1.49337387,64.6922226
0.20337792,1.49891889,64.7744293
0.203501264,1.50450182,64.8568115
0.203624592,1.51008904,64.9393463
0.203747936,1.51570749,65.0220032
0.203871264,1.52135479,65.1048279
0.203994592,1.52702081,65.1877975
0.204117936,1.53270805,65.2709198
0.204241264,1.53841853,65.3542023
0.204364592,1.54415441,65.4376221
0.204487936,1.5499177,65.5212021
0.204611264,1.55569649,65.6049423
0.204734608,1.5615083,65.6888275
0.204857936,1.56734252,65.7728577
0.204981264,1.57318687,65.8570633
0.205104608,1.57906806,65.9414139
0.205227936,1.58496904,66.0259094
0.20535128,1.59089172,66.1105957
0.205474608,1.59683919,66.1954041
0.205597936,1.60281968,66.2803802
0.20572128,1.60881007,66.3655243
0.205844608,1.6148386,66.4508286
0.205967936,1.62087798,66.5362778
0.20609128,1.62695301,66.6218948
0.206214608,1.63303459,66.7076797
0.206337952,1.63916755,66.7936172
0.20646128,1.64531112,66.879715
0.206584608,1.65147102,66.9659653
0.206707952,1.6576637,67.0523987
0.20683128,1.66387749,67.1389923
0.206954608,1.67012024,67.2257309
0.207077952,1.67639017,67.3126678
0.20720128,1.68268621,67.3997498
0.207324624,1.68900883,67.4869919
0.207447952,1.69534492,67.5744171
0.20757128,1.70170748,67.6620102
0.207694624,1.70810342,67.7497559
0.207817952,1.71452451,67.8376694
0.207941296,1.72098041,67.9257584
0.208064624,1.72744703,68.0140152
0.208187952,1.73393667,68.1024704
0.208311296,1.74046576,68.1910629
0.208434624,1.74701667,68.2798309
0.208557952,1.75359213,68.3687744
0.208681296,1.76020396,68.4578934
0.208804624,1.76682293,68.5471878
0.208927968,1.7734884,68.6366577
0.209051296,1.78017116,68.7263107
0.209174624,1.7868824,68.8161011
0.209297968,1.79361391,68.9061127
0.209421296,1.80037582,68.9962921
0.209544624,1.80716896,69.0866318
0.209667968,1.81399393,69.1771545
0.209791296,1.82084596,69.267868
0.20991464,1.82772255,69.3587646
0.210037968,1.83462644,69.4498367
0.210161296,1.84156275,69.5410919
0.21028464,1.84852743,69.6325073
0.210407968,1.85551202,69.7241364
0.210531312,1.86253381,69.8159409
0.21065464,1.869578,69.9079208
0.210777968,1.87666833,70.0000916
0.210901312,1.88376009,70.092453
0.21102464,1.89089489,70.1849976
0.211147968,1.89807212,70.27771
0.211271312,1.90526438,70.3706207
0.21139464,1.91250253,70.4637299
0.211517984,1.91975391,70.5570221
0.211641312,1.92704606,70.6504898
0.21176464,1.9343667,70.7441788
0.211887984,1.94170463,70.8380508
0.212011312,1.94910693,70.9320831
0.21213464,1.95651364,71.0263519
0.212257984,1.96396089,71.1207886
0.212381312,1.97143447,71.2154312
0.212504656,1.97894192,71.3102798
0.212627984,1.98647904,71.4052963
0.212751312,1.99405706,71.5005264
0.212874656,2.00167894,71.5959549
0.212997984,2.00932217,71.6915741
0.213121328,2.01698804,71.7874069
0.213244656,2.02470279,71.8834152
0.213367984,2.03244972,71.9796371
0.213491328,2.04022503,72.0760574
0.213614656,2.04803467,72.1726913
0.213737984,2.05589056,72.269516
0.213861328,2.06376863,72.3665543
0.213984656,2.07168984,72.4637833
0.214108,2.07964778,72.5612183
0.214231328,2.08762836,72.6588669
0.214354656,2.09566092,72.7567291
0.214478,2.10372663,72.8547897
0.214601328,2.11182356,72.9530487
0.214724656,2.11995459,73.0515442
0.214848,2.12813354,73.1502228
0.214971328,2.136343,73.2491226
0.215094672,2.14459848,73.3482285
0.215218,2.15289021,73.4475479
0.215341328,2.16120911,73.547081
0.215464672,2.16957331,73.6468277
0.215588,2.17797685,73.7467957
0.215711344,2.18642783,73.8469696
0.215834672,2.19490933,73.9473495
0.215958,2.20343566,74.047966
0.216081344,2.21200967,74.1487961
0.216204672,2.220608,74.2498398
0.216328,2.22925615,74.3510971
0.216451344,2.23794031,74.4525909
0.216574672,2.24667192,74.5542908
0.216698016,2.2554419,74.6562271
0.216821344,2.26425624,74.7583694
0.216944672,2.27311444,74.860733
0.217068016,2.28201365,74.9633255
0.217191344,2.29095745,75.0661545
0.217314672,2.29994154,75.1691971
0.217438016,2.30897903,75.2724686
0.217561344,2.31805348,75.3759537
0.217684688,2.32716608,75.4796906
0.217808016,2.33633113,75.5836334
0.217931344,2.34554243,75.6878281
0.218054688,2.35479736,75.7922363
0.218178016,2.36409497,75.8968735
0.21830136,2.37344503,76.0017548
0.218424688,2.38284087,76.1068649
0.218548016,2.39227962,76.2122116
0.21867136,2.40176439,76.3177872
0.218794688,2.41131234,76.4235992
0.218918016,2.42089438,76.5296478
0.21904136,2.43051815,76.6359329
0.219164688,2.44020271,76.7424545
0.219288032,2.4499321,76.849205
0.21941136,2.45971584,76.9562073
0.219534688,2.46953821,77.0634613
0.219658032,2.47942972,77.170929
0.21978136,2.4893539,77.2786713
0.219904688,2.49932837,77.3866196
0.220028032,2.50935626,77.4948273
0.22015136,2.51944375,77.6032791
0.220274704,2.52957821,77.7119827
0.220398032,2.53977227,77.8209305
0.22052136,2.55000639,77.9301147
0.220644704,2.56028771,78.0395584
0.220768032,2.57063627,78.1492462
0.220891376,2.58103728,78.2591629
0.221014704,2.59149718,78.3693542
0.221138032,2.60198808,78.4797897
0.221261376,2.61256075,78.590477
0.221384704,2.62315583,78.7014313
0.221508032,2.63383532,78.8126144
0.221631376,2.64454818,78.9240723
0.221754704,2.6553371,79.0357742
0.221878048,2.66615868,79.1477432
0.222001376,2.67707086,79.2599487
0.222124704,2.68800688,79.3724365
0.222248048,2.699018,79.4851761
0.222371376,2.71008515,79.5981598
0.222494704,2.72120047,79.7114334
0.222618048,2.73236561,79.8249512
0.222741376,2.74361134,79.9387436
0.22286472,2.75490355,80.0527802
0.222988048,2.76625466,80.1670837
0.223111376,2.77767015,80.2816544
0.22323472,2.78913903,80.3965225
0.223358048,2.8006773,80.5116196
0.223481392,2.81226444,80.6269913
0.22360472,2.82391906,80.7426453
0.223728048,2.83562827,80.8585663
0.223851392,2.84740686,80.9747467
0.22397472,2.85923958,81.0911942
0.224098048,2.87115121,81.2079544
0.224221392,2.88310099,81.3249512
0.22434472,2.895123,81.4422455
0.224468064,2.90720439,81.5598068
0.224591392,2.91936564,81.6776428
0.22471472,2.93156219,81.7957611
0.224838064,2.94383574,81.9141541
0.224961392,2.95619178,82.0328293
0.22508472,2.96858835,82.1518021
0.225208064,2.98105574,82.2710495
0.225331392,2.99358654,82.390564
0.225454736,3.00619006,82.510376
0.225578064,3.01885152,82.6304703
0.225701392,3.03158474,82.7508469
0.225824736,3.04437518,82.871521
0.225948064,3.05723453,82.9924698
0.226071408,3.07017207,83.113739
0.226194736,3.08315969,83.2352753
0.226318064,3.09623289,83.3571091
0.226441408,3.10936236,83.479248
0.226564736,3.12256551,83.6016617
0.226688064,3.13583565,83.7243805
0.226811408,3.14916992,83.8473892
0.226934736,3.16258335,83.9707108
0.22705808,3.17604828,84.0943298
0.227181408,3.18958831,84.2182388
0.227304736,3.20320368,84.342453
0.22742808,3.21690559,84.4669647
0.227551408,3.23065209,84.5918045
0.227674736,3.24447846,84.7169189
0.22779808,3.25838232,84.8423538
0.227921408,3.27235579,84.9681015
0.228044752,3.28640079,85.0941544
0.22816808,3.30049992,85.22052
0.228291408,3.31469321,85.3472061
0.228414752,3.32895851,85.4741745
0.22853808,3.34329367,85.6014862
0.228661424,3.35769987,85.7291031
0.228784752,3.37217498,85.857048
0.22890808,3.38673258,85.9852829
0.229031424,3.40137982,86.1138535
0.229154752,3.41608262,86.2427673
0.22927808,3.43087316,86.3719788
0.229401424,3.44573379,86.5015259
0.229524752,3.46067548,86.6313934
0.229648096,3.47568083,86.7615967
0.229771424,3.49077559,86.8921051
0.229894752,3.50594211,87.0229568
0.230018096,3.52118564,87.1541367
0.230141424,3.53651738,87.2856445
0.230264752,3.55191708,87.4174881
0.230388096,3.56741047,87.5496826
0.230511424,3.5829711,87.6821976
0.230634768,3.59861541,87.8150558
0.230758096,3.61433482,87.9482651
0.230881424,3.63014627,88.0818024
0.231004768,3.64604092,88.2156754
0.231128096,3.66200352,88.3499222
0.23125144,3.67805696,88.4844894
0.231374768,3.69418645,88.6194
0.231498096,3.71040916,88.7546616
0.23162144,3.7267108,88.8902893
0.231744768,3.74309468,89.0262527
0.231868096,3.75955653,89.16259
0.23199144,3.77612543,89.2992706
0.232114768,3.79275775,89.4363022
0.232238112,3.80949044,89.5737076
0.23236144,3.82630491,89.7114716
0.232484768,3.84322023,89.8495865
0.232608112,3.8602016,89.9880676
0.23273144,3.87728715,90.1269226
0.232854768,3.8944428,90.2661362
0.232978112,3.9117105,90.4057159
0.23310144,3.92905998,90.5456696
0.233224784,3.94648767,90.685997
0.233348112,3.96402526,90.8266983
0.23347144,3.98165488,90.9677811
0.233594784,3.99935555,91.10923
0.233718112,4.01715279,91.2510529
0.233841456,4.0350585,91.3932724
0.233964784,4.05305195,91.5358658
0.234088112,4.07115412,91.678833
0.234211456,4.08932924,91.8222275
0.234334784,4.10761261,91.9659729
0.234458112,4.12599182,92.1101227
0.234581456,4.14447737,92.2546692
0.234704784,4.1630373,92.3995895
0.234828128,4.18171644,92.5449295
0.234951456,4.2004981,92.6906433
0.235074784,4.21935606,92.8367767
0.235198128,4.23833418,92.9832916
0.235321456,4.25741053,93.1302338
0.235444784,4.27658558,93.277565
0.235568128,4.29586601,93.4253006
0.235691456,4.31525326,93.5734634
0.2358148,4.33473492,93.7220001
0.235938128,4.35434008,93.8709869
0.236061456,4.37403679,94.0203781
0.2361848,4.39384174,94.1701813
0.236308128,4.41376209,94.3204269
0.236431472,4.43379021,94.4710693
0.2365548,4.45392084,94.622139
0.236678128,4.47416401,94.7736206
0.236801472,4.4945159,94.9255371
0.2369248,4.51499796,95.0778885
0.237048128,4.53556347,95.2306824
0.237171472,4.55627489,95.3839035
0.2372948,4.57706261,95.5375214
0.237418144,4.59800386,95.6916122
0.237541472,4.61904335,95.8461609
0.2376648,4.64020205,96.0011292
0.237788144,4.66145372,96.1565247
0.237911472,4.68285656,96.3124084
0.2380348,4.70438433,96.4686813
0.238158144,4.72602749,96.6254578
0.238281472,4.74779224,96.7826385
0.238404816,4.76966763,96.9403076
0.238528144,4.79167318,97.0984421
0.238651472,4.81381273,97.257019
0.238774816,4.83606434,97.4160614
0.238898144,4.85846281,97.5755539
0.239021488,4.88097191,97.7355194
0.239144816,4.90361547,97.8959579
0.239268144,4.92639685,98.0568542
0.239391488,4.94928789,98.2182159
0.239514816,4.97233438,98.3800659
0.239638144,4.99550629,98.5423965
0.239761488,5.01881838,98.7052155
0.239884816,5.04224777,98.8684921
0.24000816,5.06583691,99.03228
0.240131488,5.08955002,99.1964951
0.240254816,5.11339903,99.3612671
0.24037816,5.13740158,99.5264893
0.240501488,5.16152811,99.692215
0.240624816,5.18581247,99.8584518
0.24074816,5.21022511,100.025154
0.240871488,5.23480463,100.192375
0.240994832,5.25950909,100.360085
0.24111816,5.28439808,100.528328
0.241241488,5.30940056,100.697029
0.241364832,5.33455181,100.866272
0.24148816,5.35985088,101.036034
0.241611504,5.3853159,101.206306
0.241734832,5.4109416,101.377068
0.24185816,5.43672085,101.548378
0.241981504,5.46265078,101.720184
0.242104832,5.48872471,101.89254
0.24222816,5.51496601,102.065407
0.242351504,5.54137087,102.238792
0.242474832,5.56793976,102.412743
0.242598176,5.59467745,102.587204
0.242721504,5.62157059,102.762207
0.242844832,5.64862251,102.937737
0.242968176,5.67585802,103.113823
0.243091504,5.70325041,103.290436
0.243214832,5.73080492,103.467613
0.243338176,5.75855017,103.64534
0.243461504,5.78645086,103.823593
0.243584848,5.8145318,104.002419
0.243708176,5.84277773,104.181786
0.243831504,5.87122488,104.361717
0.243954848,5.89982128,104.542244
0.244078176,5.92860603,104.723282
0.24420152,5.9575758,104.904915
0.244324848,5.98673391,105.087135
0.244448176,6.01605701,105.269897
0.24457152,6.04557943,105.453239
0.244694848,6.07529593,105.637169
0.244818176,6.10519218,105.821686
0.24494152,6.13526917,106.006767
0.245064848,6.16554594,106.192451
0.245188192,6.19600153,106.378716
0.24531152,6.22668505,106.565552
0.245434848,6.2575388,106.753021
0.245558192,6.28858852,106.941078
0.24568152,6.31984282,107.129715
0.245804848,6.35130024,107.318977
0.245928192,6.38295937,107.508827
0.24605152,6.41481972,107.699303
0.246174864,6.44688892,107.890366
0.246298192,6.479146,108.082054
0.24642152,6.51163197,108.274345
0.246544864,6.54432344,108.467293
0.246668192,6.57722569,108.660843
0.246791536,6.61034584,108.855034
0.246914864,6.64366674,109.049828
0.247038192,6.67721272,109.24527
0.247161536,6.7109828,109.441345
0.247284864,6.74495697,109.638077
0.247408192,6.77915764,109.835419
0.247531536,6.81360197,110.03344
0.247654864,6.84824848,110.232063
0.247778208,6.8831234,110.431366
0.247901536,6.91822386,110.63131
0.248024864,6.95356131,110.831917
0.248148208,6.98915482,111.033203
0.248271536,7.0249424,111.235115
0.248394864,7.06099033,111.437729
0.248518208,7.09725237,111.641006
0.248641536,7.13377857,111.84494
0.24876488,7.17051363,112.049553
0.248888208,7.20752716,112.254875
0.249011536,7.24476242,112.460854
0.24913488,7.28224564,112.667534
0.249258208,7.31999207,112.874886
0.249381552,7.35798264,113.082954
0.24950488,7.39619589,113.291679
0.249628208,7.43471098,113.501137
0.249751552,7.47343349,113.711304
0.24987488,7.51244402,113.92218
0.249998208,7.551723,114.133743
0.250121552,7.59124279,114.346031
0.25024488,7.63101244,114.559067
0.250368224,7.67107725,114.772812
0.250491552,7.71138477,114.987267
0.25061488,7.75198317,115.202454
0.250738224,7.79284525,115.418396
0.250861552,7.83398533,115.635063
0.250984896,7.87539005,115.852432
0.251108224,7.91707516,116.070602
0.251231552,7.95902824,116.28949
0.251354896,8.00128269,116.509155
0.251478224,8.04381561,116.729576
0.251601552,8.08663082,116.950737
0.251724896,8.12972546,117.172668
0.251848224,8.17310524,117.395378
0.251971568,8.21679878,117.618851
0.252094896,8.26076698,117.843117
0.252218224,8.30505753,118.068146
0.252341568,8.3496418,118.293983
0.252464896,8.39451027,118.520599
0.252588224,8.43968105,118.747986
0.252711568,8.48518562,118.976219
0.252834896,8.53096581,119.205208
0.25295824,8.57706833,119.435036
0.253081568,8.62347412,119.665672
0.253204896,8.67020702,119.89711
0.25332824,8.71725655,120.129379
0.253451568,8.76462173,120.36245
0.253574912,8.81232738,120.596405
0.25369824,8.8603344,120.831146
0.253821568,8.9086647,121.066757
0.253944912,8.95733356,121.303177
0.25406824,9.0063448,121.540489
0.254191568,9.05571175,121.77861
0.254314912,9.10536957,122.017624
0.25443824,9.1553812,122.257462
0.254561584,9.20574951,122.498192
0.254684912,9.25646496,122.739815
0.25480824,9.3075304,122.9823
0.254931584,9.3589201,123.225685
0.255054912,9.41069603,123.469933
0.25517824,9.46282673,123.715096
0.255301584,9.51529408,123.961113
0.255424912,9.56813526,124.208084
0.255548256,9.62134552,124.455933
0.255671584,9.67492199,124.704704
0.255794912,9.72886276,124.954414
0.255918256,9.78321266,125.205002
0.256041584,9.83790874,125.456573
0.256164928,9.89297581,125.709038
0.256288256,9.94845963,125.962486
0.256411584,10.0043077,126.21685
0.256534928,10.0605488,126.472198
0.256658256,10.1171894,126.728447
0.256781584,10.1742115,126.98571
0.256904928,10.2316771,127.243935
0.257028256,10.2895193,127.503136
0.2571516,10.3477535,127.763313
0.257274928,10.4064188,128.024475
0.257398256,10.4655066,128.286636
0.2575216,10.5250006,128.54982
0.257644928,10.5849113,128.813995
0.257768256,10.6452484,129.079147
0.2578916,10.7060308,129.345352
0.258014928,10.7672329,129.612564
0.258138272,10.8288774,129.880829
0.2582616,10.8909712,130.150085
0.258384928,10.9534893,130.420425
0.258508272,11.0164642,130.691818
0.2586316,11.0798979,130.964264
0.258754944,11.1437817,131.237762
0.258878272,11.2081232,131.512329
0.2590016,11.272954,131.787994
0.259124944,11.3382206,132.064713
0.259248272,11.4039707,132.342499
0.2593716,11.470211,132.621429
0.259494944,11.5369215,132.901474
0.259618272,11.6041298,133.182602
0.259741616,11.6718311,133.464828
0.259864944,11.740016,133.748184
0.259988272,11.8087196,134.032715
0.260111616,11.8778925,134.318329
0.260234944,11.9476032,134.605118
0.260358272,12.0178289,134.893036
0.260481616,12.0885715,135.182129
0.260604944,12.1598396,135.472412
0.260728288,12.2316484,135.76387
0.260851616,12.3039618,136.056473
0.260974944,12.3768139,136.350281
0.261098288,12.4502735,136.645294
0.261221616,12.5242252,136.941513
0.26134496,12.5987806,137.238937
0.261468288,12.6738539,137.537552
0.261591616,12.749505,137.837448
0.26171496,12.8257322,138.13855
0.261838288,12.9025412,138.440903
0.261961616,12.979929,138.744522
0.26208496,13.0579147,139.049393
0.262208288,13.1364603,139.35553
0.262331632,13.2156525,139.662933
0.26245496,13.2954388,139.971619
0.262578288,13.3758545,140.281601
0.262701632,13.4568758,140.592911
0.26282496,13.5385227,140.905502
0.262948288,13.62078,141.219406
0.263071632,13.7037125,141.534637
0.26319496,13.787281,141.851196
0.263318304,13.8714876,142.169128
0.263441632,13.9563971,142.488419
0.26356496,14.0418987,142.809052
0.263688304,14.128129,143.131027
0.263811632,14.2150373,143.454407
0.263934976,14.3026209,143.779175
0.264058304,14.3908758,144.105331
0.264181632,14.4798689,144.432892
0.264304976,14.5695496,144.761871
0.264428304,14.6599369,145.092285
0.264551632,14.7510586,145.424133
0.264674976,14.8429251,145.757416
0.264798304,14.9355059,146.092133
0.264921648,15.0288525,146.428345
0.265044976,15.122942,146.765961
0.265168304,15.2177992,147.105118
0.265291648,15.313406,147.44574
0.265414976,15.4098301,147.787903
0.265538304,15.5070171,148.131546
0.265661648,15.6049852,148.476685
0.265784976,15.7037678,148.82338
0.26590832,15.8033895,149.17157
0.266031648,15.9038086,149.521362
0.266154976,16.0050678,149.872696
0.26627832,16.107151,150.225601
0.266401648,16.2100697,150.580048
0.266524992,16.3138733,150.936157
0.26664832,16.4185276,151.293823
0.266771648,16.5240364,151.653107
0.266894992,16.6304741,152.013992
0.26701832,16.7377815,152.376511
0.267141648,16.8459854,152.740692
0.267264992,16.9551239,153.106537
0.26738832,17.065176,153.474014
0.267511664,17.176178,153.843201
0.267634992,17.2880993,154.214005
0.26775832,17.4010048,154.586548
0.267881664,17.5148544,154.960831
0.268004992,17.6296368,155.336761
0.26812832,17.74547,155.714447
0.268251664,17.8622818,156.093918
0.268374992,17.9800644,156.475113
0.268498336,18.0989246,156.858063
0.268621664,18.2187767,157.242798
0.268744992,18.3396683,157.629333
0.26886832,18.4616051,158.017639
0.26899168,18.5846291,158.407761
0.269115008,18.7087231,158.799728
0.269238336,18.8338566,159.193542
0.269361664,18.9601669,159.589172
0.269484992,19.0875702,159.986633
0.269608352,19.2160606,160.385986
0.26973168,19.3456955,160.787277
0.269855008,19.4765091,161.19043
0.269978336,19.6084442,161.59549
0.270101664,19.7415619,162.002411
0.270224992,19.8759003,162.411331
0.270348352,20.0114117,162.822235
0.27047168,20.1481743,163.235062
0.270595008,20.2861176,163.649811
0.270718336,20.4252968,164.066589
0.270841664,20.5658016,164.485382
0.270965024,20.7074852,164.906174
0.271088352,20.850523,165.328979
0.27121168,20.9948177,165.753876
0.271335008,21.140461,166.18074
0.271458336,21.287365,166.609726
0.271581696,21.435667,167.040817
0.271705024,21.5853043,167.473953
0.271828352,21.7363167,167.909195
0.27195168,21.8887577,168.346603
0.272075008,22.0425606,168.786087
0.272198368,22.197773,169.227829
0.272321696,22.354435,169.671677
0.272445024,22.5125542,170.117645
0.272568352,22.6721153,170.565903
0.27269168,22.8331795,171.016296
0.272815008,22.9957905,171.468994
0.272938368,23.1598663,171.923859
0.273061696,23.3254757,172.381058
0.273185024,23.4926357,172.840454
0.273308352,23.6614094,173.30217
0.27343168,23.8317757,173.766174
0.27355504,24.0036926,174.232498
0.273678368,24.177248,174.701202
0.273801696,24.3525028,175.172226
0.273925024,24.5293541,175.645615
0.274048352,24.7079391,176.121353
0.274171712,24.8882065,176.599564
0.27429504,25.0702076,177.080124
0.274418368,25.2539005,177.563156
0.274541696,25.4394112,178.04863
0.274665024,25.6266956,178.536545
0.274788384,25.8157558,179.026932
0.274911712,26.0066662,179.519928
0.27503504,26.1994419,180.01535
0.275158368,26.3940239,180.513336
0.275281696,26.5905628,181.013916
0.275405024,26.7889423,181.516998
0.275528384,26.9893112,182.022659
0.275651712,27.1916218,182.531006
0.27577504,27.3959637,183.041946
0.275898368,27.6022129,183.555496
0.276021696,27.8105278,184.071777
0.276145056,28.0209198,184.590698
0.276268384,28.2333832,185.112335
0.276391712,28.4479599,185.636719
0.27651504,28.664629,186.163788
0.276638368,28.8834534,186.693649
0.276761728,29.1044445,187.226303
0.276885056,29.3276806,187.761749
0.277008384,29.5531406,188.300034
0.277131712,29.7808208,188.841095
0.27725504,30.0108356,189.385071
0.2773784,30.2431278,189.931931
0.277501728,30.4777527,190.481659
0.277625056,30.7147923,191.034363
0.277748384,30.9542046,191.589951
0.277871712,31.1960659,192.148529
0.27799504,31.4403648,192.710144
0.2781184,31.6871834,193.274704
0.278241728,31.9364777,193.842331
0.278365056,32.1883698,194.413025
0.278488384,32.4428368,194.986755
0.278611712,32.6999092,195.563629
0.278735072,32.9596443,196.1436
0.2788584,33.2219963,196.726761
0.278981728,33.4871254,197.313004
0.279105056,33.7549744,197.902512
0.279228384,34.0256691,198.495193
0.279351744,34.2991409,199.091125
0.279475072,34.57547,199.690353
0.2795984,34.8546791,200.292816
0.279721728,35.1368408,200.898621
0.279845056,35.421978,201.507767
0.279968416,35.7100945,202.12027
0.280091744,36.0012779,202.736145
0.280215072,36.2955132,203.355423
0.2803384,36.5929222,203.97821
0.280461728,36.8934975,204.60437
0.280585056,37.1972351,205.234039
0.280708416,37.5043106,205.867233
0.280831744,37.8145866,206.503983
0.280955072,38.1282768,207.144257
0.2810784,38.4452782,207.788147
0.281201728,38.7657738,208.435684
0.281325088,39.0896339,209.086853
0.281448416,39.4170952,209.74173
0.281571744,39.7481194,210.400223
0.281695072,40.0827675,211.062485
0.2818184,40.4210663,211.728531
0.28194176,40.7630501,212.398331
0.282065088,41.1088295,213.071915
0.282188416,41.4584312,213.749405
0.282311744,41.8118477,214.430695
0.282435072,42.169239,215.115952
0.282558432,42.5305901,215.80513
0.28268176,42.8959579,216.49826
0.282805088,43.2654648,217.195358
0.282928416,43.6391068,217.896484
0.283051744,44.0168839,218.601608
0.283175072,44.39888,219.310837
0.283298432,44.7853088,220.02417
0.28342176,45.1760597,220.741699
0.283545088,45.5713005,221.463303
0.283668416,45.9710197,222.189148
0.283791744,46.3753967,222.919235
0.283915104,46.7842903,223.653564
0.284038432,47.1979027,224.39212
0.28416176,47.6163635,225.135132
0.284285088,48.039547,225.882431
0.284408416,48.4677048,226.634109
0.284531776,48.9008484,227.390152
0.284655104,49.3391418,228.150665
0.284778432,49.7823944,228.915741
0.28490176,50.2309151,229.685181
0.285025088,50.6847,230.459305
0.285148448,51.1438484,231.2379
0.285271776,51.6085091,232.021072
0.285395104,52.0785751,232.809006
0.285518432,52.5542793,233.601486
0.28564176,53.0356979,234.398773
0.285765088,53.5228729,235.200729
0.285888448,54.015934,236.007431
0.286011776,54.5148621,236.818954
0.286135104,55.019825,237.635315
0.286258432,55.5309639,238.456589
0.28638176,56.0483093,239.282608
0.28650512,56.571949,240.113754
0.286628448,57.1020203,240.949738
0.286751776,57.6386452,241.790665
0.286875104,58.1817398,242.63678
0.286998432,58.7317009,243.487778
0.287121792,59.2883873,244.343933
0.28724512,59.8519974,245.205154
0.287368448,60.422699,246.071625
0.287491776,61.0004272,246.943176
0.287615104,61.5854607,247.820023
0.287738464,62.1778564,248.701996
0.287861792,62.77771,249.58931
0.28798512,63.3852768,250.481918
0.288108448,64.0004959,251.379852
0.288231776,64.6234512,252.283218
0.288355104,65.2544632,253.191849
0.288478464,65.8935242,254.105942
0.288601792,66.5408173,255.025482
0.28872512,67.1964798,255.950607
0.288848448,67.8606567,256.881042
0.288971776,68.5334091,257.817078
0.289095136,69.21492,258.758698
0.289218464,69.9053879,259.705933
0.289341792,70.604805,260.658722
0.28946512,71.3134689,261.617157
0.289588448,72.0314255,262.581268
0.289711808,72.7589645,263.551056
0.289835136,73.4961319,264.526489
0.289958464,74.2430801,265.507629
0.290081792,74.9999466,266.494629
0.29020512,75.7670288,267.487427
0.29032848,76.5444489,268.48587
0.290451808,77.3321533,269.490173
0.290575136,78.1307068,270.500275
0.290698464,78.9399567,271.516174
0.290821792,79.7602615,272.537964
0.29094512,80.5917282,273.565613
0.29106848,81.4345245,274.599091
0.291191808,82.2889938,275.638611
0.291315136,83.1551208,276.683929
0.291438464,84.033165,277.735138
0.291561792,84.9234238,278.792267
0.291685152,85.8260269,279.855255
0.29180848,86.741188,280.924133
0.291931808,87.6690369,281.999115
0.292055136,88.6100159,283.079956
0.292178464,89.5641708,284.166687
0.292301824,90.5317535,285.259277
0.292425152,91.5129623,286.357788
0.29254848,92.5080414,287.462189
0.292671808,93.5173416,288.57254
0.292795136,94.5409393,289.688599
0.292918496,95.5791702,290.810791
0.293041824,96.6322174,291.938751
0.293165152,97.7004166,293.072449
0.29328848,98.7840652,294.211975
0.293411808,99.8831558,295.357117
0.293535136,100.998352,296.508148
0.293658496,102.129654,297.664978
0.293781824,103.277405,298.827209
0.293905152,104.441948,299.99527
0.29402848,105.623459,301.168823
0.294151808,106.822289,302.347931
0.294275168,108.038788,303.532562
0.294398496,109.273186,304.722595
0.294521824,110.525772,305.917969
0.294645152,111.796951,307.11853
0.29476848,113.086929,308.324493
0.29489184,114.396133,309.535492
0.295015168,115.724854,310.751648
0.295138496,117.07341,311.972778
0.295261824,118.442162,313.198853
0.295385152,119.831512,314.429626
0.295508512,121.241722,315.665192
0.29563184,122.673164,316.905365
0.295755168,124.126251,318.149933
0.295878496,125.601341,319.398926
0.296001824,127.098854,320.652069
0.296125152,128.618927,321.909363
0.296248512,130.162201,323.170471
0.29637184,131.729095,324.435699
0.296495168,133.319839,325.704224
0.296618496,134.935165,326.976562
0.296741824,136.574982,328.252075
0.296865184,138.240067,329.530518
0.296988512,139.930801,330.812225
0.29711184,141.647614,332.096344
0.297235168,143.390808,333.383148
0.297358496,145.16098,334.672272
0.297481856,146.95871,335.963501
0.297605184,148.783981,337.256226
0.297728512,150.637756,338.550781
0.29785184,152.520157,339.846558
0.297975168,154.431946,341.143311
0.298098528,156.37355,342.440826
0.298221856,158.345383,343.738739
0.298345184,160.347672,345.036835
0.298468512,162.381622,346.334442
0.29859184,164.447021,347.631653
0.298715168,166.54483,348.927795
0.298838528,168.67543,350.222778
0.298961856,170.839417,351.515869
0.299085184,173.036926,352.806763
0.299208512,175.269058,354.095306
0.29933184,177.536148,355.380707
