! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Wednesday, 12 February 2020 04:38:31
! NAME Agilent Technologies
! MODEL N9923A
! SERIAL MY52412229
! FIRMWARE_VERSION A.07.32
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 0598157368
! CORRECTION1 ON U
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT Degrees
BEGIN
2000000,177.870307761455
6990000,178.0109089977
11980000,175.268527148683
16970000,173.932175275981
21960000,171.013710106122
26950000,169.102549348728
31940000,166.513527699699
36930000,164.915708459486
41920000,161.731534438499
46910000,159.896924859505
51900000,158.856929337271
56890000,156.197335310594
61880000,154.023386575032
66870000,152.530970043975
71860000,150.598128294167
76850000,148.208572085837
81840000,146.899202571146
86830000,144.030560840226
91820000,141.3715562773
96810000,139.096308495207
101800000,136.869063787295
106790000,131.678441227119
111780000,130.433323249386
116770000,127.946666429616
121760000,124.165190513294
126750000,119.04356323697
131740000,116.836613685461
136730000,115.001476842807
141720000,113.923454268062
146710000,110.830652422971
151700000,107.426188481262
156690000,99.8014997785749
161680000,96.2713080389086
166670000,94.2204359976846
171660000,91.0472709501811
176650000,83.3314625622835
181640000,82.2635038392141
186630000,75.6015389133606
191620000,67.9631259190361
196610000,64.4606172714349
201600000,63.2116532651808
206590000,58.8502704142351
211580000,54.4800127761011
216570000,50.4759596571825
221560000,43.0738498438386
226550000,38.6280529355009
231540000,31.046850164248
236530000,25.8984716456075
241520000,20.1578000524481
246510000,15.0897293972414
251500000,7.63846479929651
256490000,2.2485061179514
261480000,-4.32755097190642
266470000,-6.79040702533122
271460000,-10.5072591229745
276450000,-14.0315033261026
281440000,-19.6098205178277
286430000,-23.4694934031829
291420000,-28.4727403035484
296410000,-35.0741266033041
301400000,-39.432697892676
306390000,-44.7134153831599
311380000,-50.9877560789153
316370000,-58.2283094266017
321360000,-60.93156842042
326350000,-63.8833969679226
331340000,-66.6836785405341
336330000,-72.2520183165754
341320000,-72.0851386977914
346310000,-79.8050334432827
351300000,-83.9089380628551
356290000,-86.7260258553153
361280000,-91.2439844140952
366270000,-95.4227539471245
371260000,-102.398741454302
376250000,-102.75289111461
381240000,-109.036307180268
386230000,-114.156662259618
391220000,-117.968766279988
396210000,-122.693300676411
401200000,-127.569427395628
406190000,-132.25782096843
411180000,-136.063465433465
416170000,-145.358824973053
421160000,-151.896684175569
426150000,-152.859524568495
431140000,-163.999827737873
436130000,-171.037786957111
441120000,-179.869683239715
446110000,-185.174758241365
451100000,-200.079540832416
456090000,-212.751664683524
461080000,-228.136396795495
466070000,-265.221803694008
471060000,-339.233492728475
476050000,-364.850959232634
481040000,-388.451137340575
486030000,-396.215616048836
491020000,-407.224296532181
496010000,-412.856902484629
501000000,-413.242811627249
505990000,-420.771959696092
510980000,-424.258350361999
515970000,-429.290214505638
520960000,-431.157129105209
525950000,-439.440633914555
530940000,-437.278321244517
535930000,-438.989598025273
540920000,-438.077516799
545910000,-449.321410891884
550900000,-450.733513463364
555890000,-456.515314894358
560880000,-450.643890282962
565870000,-452.344124102502
570860000,-459.899532038775
575850000,-461.944297526179
580840000,-463.998882795589
585830000,-462.682881326593
590820000,-464.194164943152
595810000,-466.355491512312
600800000,-469.59707643405
605790000,-472.45475399501
610780000,-473.502830822408
615770000,-475.732261669975
620760000,-473.638312710946
625750000,-473.140070904841
630740000,-473.786977044209
635730000,-479.134285206163
640720000,-481.674085588531
645710000,-485.326086831387
650700000,-480.227915690865
655690000,-483.408302917328
660680000,-488.855201407443
665670000,-488.583752644711
670660000,-485.76705454914
675650000,-487.126324776968
680640000,-488.174771511769
685630000,-494.268388937784
690620000,-489.563731145762
695610000,-493.364121506046
700600000,-495.704152024811
705590000,-494.295109167663
710580000,-495.781055331407
715570000,-496.228671957974
720560000,-497.888925864723
725550000,-503.847818605833
730540000,-499.325653911389
735530000,-503.481922757801
740520000,-507.538003330095
745510000,-499.062994173158
750500000,-500.304972167708
755490000,-504.150014363422
760480000,-493.837701001505
765470000,-497.162625161952
770460000,-497.490500357889
775450000,-492.186898658953
780440000,-483.506600375567
785430000,-473.912268972187
790420000,-477.385659315725
795410000,-469.218807994798
800400000,-466.618028592333
805390000,-465.827040379772
810380000,-460.342820595921
815370000,-461.584440776753
820360000,-459.119679084458
825350000,-456.241362806228
830340000,-459.147179838949
835330000,-458.305345357604
840320000,-456.810817966967
845310000,-461.18268166025
850300000,-459.14231286815
855290000,-463.417297108764
860280000,-464.931931178717
865270000,-465.131562848104
870260000,-469.629278979686
875250000,-465.83099190687
880240000,-468.588180234668
885230000,-466.118721236283
890220000,-471.878308122563
895210000,-470.728486429839
900200000,-473.640101413201
905190000,-473.985344601668
910180000,-472.851150571956
915170000,-475.213422422885
920160000,-480.335880944102
925150000,-475.602587441567
930140000,-479.186900646867
935130000,-481.94701100134
940120000,-483.144930901807
945110000,-480.293346203813
950100000,-482.59110341466
955090000,-483.474359488445
960080000,-482.26945203606
965070000,-484.898002189954
970060000,-487.660191160032
975050000,-487.802541244668
980040000,-489.845915933943
985030000,-487.842102324044
990020000,-490.625038384587
995010000,-495.179197129296
1000000000,-492.2431964775
END
